1503902696, 1.32, 0, NaN
1503902697, 1.32, 0, NaN
1503902698, 1.32, 1.3058448, 1.3105520648827371
1503902699, 1.32, 1.3058448, 1.3105520648827371
1503902700, 1.32, 1.3058448, 1.3105520648827371
1503902701, 1.32, 1.3058448, 1.3105520648827371
1503902702, 1.32, 1.3058448, 1.3105520648827371
1503902703, 1.32, 1.3058448, 1.3105520648827371
1503902704, 1.32, 1.3058448, 1.3105520648827371
1503902705, 1.32, 1.3058448, 1.3105520648827371
1503902706, 1.32, 1.3058448, 1.3105520648827371
1503902707, 1.32, 1.3058448, 1.3105520648827371
1503902708, 1.32, 1.3058448, 1.3105520648827371
1503902709, 1.32, 1.3058448, 1.3105520648827371
1503902710, 1.32, 1.3058448, 1.3105520648827371
1503902711, 1.32, 1.3058448, 1.3105520648827371
1503902712, 1.32, 1.3058448, 1.3105520648827371
1503902713, 1.32, 1.3058448, 1.3105520648827371
1503902714, 1.32, 1.3058448, 1.3105520648827371
1503902715, 1.32, 1.3058448, 1.3105520648827371
1503902716, 1.32, 1.3058448, 1.3105520648827371
1503902717, 1.32, 1.3058448, 1.3105520648827371
1503902718, 1.32, 1.3058448, 1.3105520648827371
1503902719, 1.32, 1.3058448, 1.3105520648827371
1503902720, 1.32, 1.3058448, 1.3105520648827371
1503902721, 1.32, 1.3058448, 1.3105520648827371
1503902722, 1.32, 1.3058448, 1.3105520648827371
1503902723, 1.32, 1.3058448, 1.3105520648827371
1503902724, 1.32, 1.3058448, 1.3105520648827371
1503902725, 1.32, 1.3058448, 1.3105520648827371
1503902726, 1.32, 1.3058448, 1.3105520648827371
1503902727, 1.32, 1.3058448, 1.3105520648827371
1503902728, 1.32, 1.3058448, 1.3105520648827371
1503902729, 1.32, 1.3058448, 1.3105520648827371
1503902730, 1.32, 1.3058448, 1.3105520648827371
1503902731, 1.32, 1.3058448, 1.3105520648827371
1503902732, 1.32, 1.3058448, 1.3105520648827371
1503902733, 1.32, 1.3058448, 1.3105520648827371
1503902734, 1.32, 1.3058448, 1.3105520648827371
1503902735, 1.32, 1.3058448, 1.3105520648827371
1503902736, 1.32, 1.3058448, 1.3105520648827371
1503902737, 1.32, 1.3058448, 1.3105520648827371
1503902738, 1.32, 1.3058448, 1.3105520648827371
1503902739, 1.32, 1.3058448, 1.3105520648827371
1503902740, 1.32, 1.3058448, 1.3105520648827371
1503902741, 1.32, 1.3058448, 1.3105520648827371
1503902742, 1.32, 1.3058448, 1.3105520648827371
1503902743, 1.32, 1.3058448, 1.3105520648827371
1503902744, 1.32, 1.3058448, 1.3105520648827371
1503902745, 1.32, 1.3058448, 1.3105520648827371
1503902746, 1.32, 1.3058448, 1.3105520648827371
1503902747, 1.32, 1.3058448, 1.3105520648827371
1503902748, 1.32, 1.3058448, 1.3105520648827371
1503902749, 1.32, 1.3058448, 1.3105520648827371
1503902750, 1.32, 1.3058448, 1.3105520648827371
1503902751, 1.32, 1.3058448, 1.3105520648827371
1503902752, 1.32, 1.3058448, 1.3105520648827371
1503902753, 1.32, 1.3058448, 1.3105520648827371
1503902754, 1.32, 1.3058448, 1.3105520648827371
1503902755, 1.32, 1.3058465973102804, 1.3105520648827371
1503902756, 1.32, 1.3059786541264664, 1.3105521
1503902757, 1.32, 1.30611, 1.3105521
1503902758, 1.32, 1.306111250767172, 1.3105520878872507
1503902759, 1.32, 1.3062426, 1.3105520878872507
1503902760, 1.32, 1.3062438640305818, 1.3105520878872507
1503902761, 1.32, 1.3063765358750936, 1.3105520878872507
